,Date,Song,Artist,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,1991-06-01,I Don't Wanna Cry,mariah carey,1hFtJ5rV3aAm58ErijHdFO,0.641,0.504,7,-12.486,1,0.031,0.197,9.62e-05,0.288,0.275,130.786,audio_features,1hFtJ5rV3aAm58ErijHdFO,spotify:track:1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/tracks/1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/audio-analysis/1hFtJ5rV3aAm58ErijHdFO,288827,4
1,1991-06-01,More Than Words,extreme,1gVgkQFOKa8Wc1HYsJtPdH,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107,4
2,1991-06-01,Love Is A Wonderful Thing,michael bolton,2LCIRBYUBMFy9hL81qthi1,0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,audio_features,2LCIRBYUBMFy9hL81qthi1,spotify:track:2LCIRBYUBMFy9hL81qthi1,https://api.spotify.com/v1/tracks/2LCIRBYUBMFy9hL81qthi1,https://api.spotify.com/v1/audio-analysis/2LCIRBYUBMFy9hL81qthi1,282933,4
3,1991-06-01,Rush Rush,paula abdul,015qd1I4v00JIoK7yOUgKC,0.706,0.44,4,-11.577,1,0.0493,0.763,0.0,0.0958,0.395,90.012,audio_features,015qd1I4v00JIoK7yOUgKC,spotify:track:015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/tracks/015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/audio-analysis/015qd1I4v00JIoK7yOUgKC,292933,4
4,1991-06-01,I Like The Way (The Kissing Game),hi-five,4vS9jJoIq52Ybvhp5yfkFV,0.794,0.969,11,-4.388,0,0.0782,0.0142,0.743,0.0425,0.118,123.023,audio_features,4vS9jJoIq52Ybvhp5yfkFV,spotify:track:4vS9jJoIq52Ybvhp5yfkFV,https://api.spotify.com/v1/tracks/4vS9jJoIq52Ybvhp5yfkFV,https://api.spotify.com/v1/audio-analysis/4vS9jJoIq52Ybvhp5yfkFV,378537,4
5,1991-06-01,Losing My Religion,rem,31AOj9sFz2gM0O3hMARRBx,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
6,1991-06-01,Touch Me (All Night Long),cathy dennis,3NTbqgdK5bo6Q9E4yBOzUp,0.656,0.773,10,-10.309,0,0.0328,0.00293,0.0651,0.316,0.473,118.01,audio_features,3NTbqgdK5bo6Q9E4yBOzUp,spotify:track:3NTbqgdK5bo6Q9E4yBOzUp,https://api.spotify.com/v1/tracks/3NTbqgdK5bo6Q9E4yBOzUp,https://api.spotify.com/v1/audio-analysis/3NTbqgdK5bo6Q9E4yBOzUp,208867,4
7,1991-06-01,Silent Lucidity,queensryche,6OSyCAmXT4Gkd3OQ2aPOaF,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,audio_features,6OSyCAmXT4Gkd3OQ2aPOaF,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/tracks/6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/audio-analysis/6OSyCAmXT4Gkd3OQ2aPOaF,347760,4
8,1991-06-01,Rhythm Of My Heart,rod stewart,6pceknxOgA22HKs99yPEm1,0.582,0.54,1,-11.021,1,0.0321,0.0621,0.0,0.178,0.433,94.955,audio_features,6pceknxOgA22HKs99yPEm1,spotify:track:6pceknxOgA22HKs99yPEm1,https://api.spotify.com/v1/tracks/6pceknxOgA22HKs99yPEm1,https://api.spotify.com/v1/audio-analysis/6pceknxOgA22HKs99yPEm1,254867,4
9,1991-06-01,Miracle,whitney houston,6LuRPg5tHDwcyXvEvrtVxP,0.627,0.55,6,-9.52,1,0.0242,0.273,7.87e-06,0.262,0.5,111.003,audio_features,6LuRPg5tHDwcyXvEvrtVxP,spotify:track:6LuRPg5tHDwcyXvEvrtVxP,https://api.spotify.com/v1/tracks/6LuRPg5tHDwcyXvEvrtVxP,https://api.spotify.com/v1/audio-analysis/6LuRPg5tHDwcyXvEvrtVxP,342667,4
10,1991-06-01,Unbelievable,emf,5VYTKiOnHw4iTrB9pG3yum,0.637,0.849,1,-6.855,1,0.0362,0.000341,0.0386,0.141,0.936,104.074,audio_features,5VYTKiOnHw4iTrB9pG3yum,spotify:track:5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/tracks/5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/audio-analysis/5VYTKiOnHw4iTrB9pG3yum,209813,4
11,1991-06-01,I Touch Myself,divinyls,6oNvmplQGUkmAh441Teows,0.66,0.711,5,-10.211,1,0.0334,0.181,7.47e-06,0.0647,0.726,109.328,audio_features,6oNvmplQGUkmAh441Teows,spotify:track:6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/tracks/6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/audio-analysis/6oNvmplQGUkmAh441Teows,227640,4
12,1991-06-01,Baby Baby,amy grant,3IDsegNBHC4pjGCOMTQYlU,0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,audio_features,3IDsegNBHC4pjGCOMTQYlU,spotify:track:3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/tracks/3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/audio-analysis/3IDsegNBHC4pjGCOMTQYlU,236973,4
13,1991-06-01,Strike It Up,black box,742hY2twqAjwNYnKkQdilj,0.875,0.862,6,-7.694,0,0.062,0.0116,0.000281,0.0658,0.915,118.398,audio_features,742hY2twqAjwNYnKkQdilj,spotify:track:742hY2twqAjwNYnKkQdilj,https://api.spotify.com/v1/tracks/742hY2twqAjwNYnKkQdilj,https://api.spotify.com/v1/audio-analysis/742hY2twqAjwNYnKkQdilj,298691,4
14,1991-06-01,Power Of Love/Love Power,luther vandross,6ep87j7rt6j8Fok55N9NOs,0.602,0.911,0,-6.615,1,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,audio_features,6ep87j7rt6j8Fok55N9NOs,spotify:track:6ep87j7rt6j8Fok55N9NOs,https://api.spotify.com/v1/tracks/6ep87j7rt6j8Fok55N9NOs,https://api.spotify.com/v1/audio-analysis/6ep87j7rt6j8Fok55N9NOs,402413,4
15,1991-06-01,Written All Over Your Face,the rude boys,5Eh6jRI77HkjnF7nd2DLxT,0.769,0.724,2,-6.374,1,0.0601,0.178,0.0,0.215,0.746,133.957,audio_features,5Eh6jRI77HkjnF7nd2DLxT,spotify:track:5Eh6jRI77HkjnF7nd2DLxT,https://api.spotify.com/v1/tracks/5Eh6jRI77HkjnF7nd2DLxT,https://api.spotify.com/v1/audio-analysis/5Eh6jRI77HkjnF7nd2DLxT,383600,4
16,1991-06-01,Don't Treat Me Bad,firehouse,4lbhQdbiTpNP7GowZG8KsM,0.616,0.807,8,-11.4,1,0.0348,0.000303,2.37e-05,0.193,0.637,111.054,audio_features,4lbhQdbiTpNP7GowZG8KsM,spotify:track:4lbhQdbiTpNP7GowZG8KsM,https://api.spotify.com/v1/tracks/4lbhQdbiTpNP7GowZG8KsM,https://api.spotify.com/v1/audio-analysis/4lbhQdbiTpNP7GowZG8KsM,235360,4
17,1991-06-01,Couple Days Off,huey lewis  the news,37QYKL0HcPLG3I1zQrttP5,0.464,0.939,9,-4.906,1,0.0582,0.000554,0.0,0.0633,0.623,162.251,audio_features,37QYKL0HcPLG3I1zQrttP5,spotify:track:37QYKL0HcPLG3I1zQrttP5,https://api.spotify.com/v1/tracks/37QYKL0HcPLG3I1zQrttP5,https://api.spotify.com/v1/audio-analysis/37QYKL0HcPLG3I1zQrttP5,196813,4
18,1991-06-01,Joyride,roxette,3Skwc4sh1QHUGcWrFBFWSF,0.651,0.74,2,-6.244,1,0.0272,0.0862,0.0,0.142,0.615,102.233,audio_features,3Skwc4sh1QHUGcWrFBFWSF,spotify:track:3Skwc4sh1QHUGcWrFBFWSF,https://api.spotify.com/v1/tracks/3Skwc4sh1QHUGcWrFBFWSF,https://api.spotify.com/v1/audio-analysis/3Skwc4sh1QHUGcWrFBFWSF,241733,4
19,1991-06-01,What Comes Naturally,sheena easton,4wHrk7KDtFX4TKbHOa154k,0.785,0.914,2,-7.102,0,0.0536,0.241,0.0,0.243,0.808,104.893,audio_features,4wHrk7KDtFX4TKbHOa154k,spotify:track:4wHrk7KDtFX4TKbHOa154k,https://api.spotify.com/v1/tracks/4wHrk7KDtFX4TKbHOa154k,https://api.spotify.com/v1/audio-analysis/4wHrk7KDtFX4TKbHOa154k,270730,4
