,Date,Song,Artist,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
23,1961-06-01,The Boll Weevil Song,brook benton,5gCkto8RSjGPynLo3GjOk0,0.716,0.34,0,-17.01,1,0.0585,0.248,2.89e-06,0.309,0.661,133.337,audio_features,5gCkto8RSjGPynLo3GjOk0,spotify:track:5gCkto8RSjGPynLo3GjOk0,https://api.spotify.com/v1/tracks/5gCkto8RSjGPynLo3GjOk0,https://api.spotify.com/v1/audio-analysis/5gCkto8RSjGPynLo3GjOk0,160000,4
24,1961-06-01,Little Egypt (Ying-Yang),the coasters,2zXOV0ot7bh5P9d1bxZcu7,0.869,0.322,10,-15.825,1,0.0718,0.553,0.0,0.261,0.876,116.196,audio_features,2zXOV0ot7bh5P9d1bxZcu7,spotify:track:2zXOV0ot7bh5P9d1bxZcu7,https://api.spotify.com/v1/tracks/2zXOV0ot7bh5P9d1bxZcu7,https://api.spotify.com/v1/audio-analysis/2zXOV0ot7bh5P9d1bxZcu7,172933,4
25,1961-06-01,Peanut Butter,the marathons,30FmylGA0FPLdO83DJBneR,0.594,0.583,2,-8.697,1,0.0312,0.403,0.0,0.311,0.915,118.751,audio_features,30FmylGA0FPLdO83DJBneR,spotify:track:30FmylGA0FPLdO83DJBneR,https://api.spotify.com/v1/tracks/30FmylGA0FPLdO83DJBneR,https://api.spotify.com/v1/audio-analysis/30FmylGA0FPLdO83DJBneR,121720,4
26,1961-06-01,Triangle,janie grant,03X56OrDOejgWEz5bVX1gJ,0.674,0.59,0,-8.735,1,0.0445,0.306,2.04e-06,0.0884,0.843,121.33,audio_features,03X56OrDOejgWEz5bVX1gJ,spotify:track:03X56OrDOejgWEz5bVX1gJ,https://api.spotify.com/v1/tracks/03X56OrDOejgWEz5bVX1gJ,https://api.spotify.com/v1/audio-analysis/03X56OrDOejgWEz5bVX1gJ,145093,4
27,1961-06-01,Portrait Of My Love,steve lawrence,6csU5EvfcRi2NNoOwNVg8A,0.31,0.312,0,-9.321,1,0.0269,0.85,4.51e-05,0.325,0.256,90.169,audio_features,6csU5EvfcRi2NNoOwNVg8A,spotify:track:6csU5EvfcRi2NNoOwNVg8A,https://api.spotify.com/v1/tracks/6csU5EvfcRi2NNoOwNVg8A,https://api.spotify.com/v1/audio-analysis/6csU5EvfcRi2NNoOwNVg8A,170692,4
28,1961-06-01,Rama Lama Ding Dong,the edsels,3MfO2eMTwf5LLyMqjwGXLl,0.609,0.709,1,-7.056,1,0.0321,0.254,1.05e-05,0.106,0.949,122.465,audio_features,3MfO2eMTwf5LLyMqjwGXLl,spotify:track:3MfO2eMTwf5LLyMqjwGXLl,https://api.spotify.com/v1/tracks/3MfO2eMTwf5LLyMqjwGXLl,https://api.spotify.com/v1/audio-analysis/3MfO2eMTwf5LLyMqjwGXLl,147720,4
29,1961-06-01,That Old Black Magic,bobby rydell,7K5CKprjeXQTbe1tw4eAOh,0.475,0.831,8,-6.502,1,0.318,0.59,0.0,0.386,0.731,177.452,audio_features,7K5CKprjeXQTbe1tw4eAOh,spotify:track:7K5CKprjeXQTbe1tw4eAOh,https://api.spotify.com/v1/tracks/7K5CKprjeXQTbe1tw4eAOh,https://api.spotify.com/v1/audio-analysis/7K5CKprjeXQTbe1tw4eAOh,144707,4
30,1961-06-01,Quarter To Three,us bonds,7aHn8rGeEGkDkQiUV0DpW1,0.473,0.824,0,-9.325,0,0.178,0.929,0.0547,0.866,0.923,165.457,audio_features,7aHn8rGeEGkDkQiUV0DpW1,spotify:track:7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/tracks/7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/audio-analysis/7aHn8rGeEGkDkQiUV0DpW1,150400,4
31,1961-06-01,I've Told Every Little Star,linda scott,7bX2lFsG17VF8wiAjkyzIM,0.633,0.709,3,-8.594,1,0.0261,0.493,0.0141,0.0991,0.922,119.933,audio_features,7bX2lFsG17VF8wiAjkyzIM,spotify:track:7bX2lFsG17VF8wiAjkyzIM,https://api.spotify.com/v1/tracks/7bX2lFsG17VF8wiAjkyzIM,https://api.spotify.com/v1/audio-analysis/7bX2lFsG17VF8wiAjkyzIM,129778,4
32,1961-06-01,Exodus,eddie harris,35h5WR17DqnV6sNP2tYtW9,0.584,0.217,9,-15.429,0,0.0322,0.839,0.000956,0.107,0.492,117.792,audio_features,35h5WR17DqnV6sNP2tYtW9,spotify:track:35h5WR17DqnV6sNP2tYtW9,https://api.spotify.com/v1/tracks/35h5WR17DqnV6sNP2tYtW9,https://api.spotify.com/v1/audio-analysis/35h5WR17DqnV6sNP2tYtW9,399427,4
33,1961-06-01,The Bilbao Song,andy williams,68cXqkPaHAFkotUv3ETwZD,0.415,0.533,0,-12.496,1,0.0369,0.841,8.13e-06,0.184,0.902,175.216,audio_features,68cXqkPaHAFkotUv3ETwZD,spotify:track:68cXqkPaHAFkotUv3ETwZD,https://api.spotify.com/v1/tracks/68cXqkPaHAFkotUv3ETwZD,https://api.spotify.com/v1/audio-analysis/68cXqkPaHAFkotUv3ETwZD,135773,4
34,1961-06-01,Halfway To Paradise,tony orlando,3xb0l6qhIK0JkozAHxLDCx,0.569,0.476,2,-12.647,1,0.0348,0.536,0.0,0.111,0.65,119.336,audio_features,3xb0l6qhIK0JkozAHxLDCx,spotify:track:3xb0l6qhIK0JkozAHxLDCx,https://api.spotify.com/v1/tracks/3xb0l6qhIK0JkozAHxLDCx,https://api.spotify.com/v1/audio-analysis/3xb0l6qhIK0JkozAHxLDCx,155693,4
35,1961-06-01,You Can Depend On Me,brenda lee,6sEzDVlcfYn2akvtzUitrb,0.563,0.153,11,-13.87,1,0.0272,0.857,0.00193,0.085,0.335,92.487,audio_features,6sEzDVlcfYn2akvtzUitrb,spotify:track:6sEzDVlcfYn2akvtzUitrb,https://api.spotify.com/v1/tracks/6sEzDVlcfYn2akvtzUitrb,https://api.spotify.com/v1/audio-analysis/6sEzDVlcfYn2akvtzUitrb,214520,3
36,1961-06-01,Take Good Care Of Her,adam wade,0XkuWDNnWDOZbGlZFGWMLO,0.473,0.463,11,-8.982,1,0.0392,0.671,2.2e-06,0.106,0.41,114.324,audio_features,0XkuWDNnWDOZbGlZFGWMLO,spotify:track:0XkuWDNnWDOZbGlZFGWMLO,https://api.spotify.com/v1/tracks/0XkuWDNnWDOZbGlZFGWMLO,https://api.spotify.com/v1/audio-analysis/0XkuWDNnWDOZbGlZFGWMLO,146933,4
37,1961-06-01,Yellow Bird,arthur lyman group,1bsz8S6OFpLxUlsNuhPYqx,0.552,0.0342,2,-29.519,1,0.0497,0.953,0.828,0.0937,0.67,119.306,audio_features,1bsz8S6OFpLxUlsNuhPYqx,spotify:track:1bsz8S6OFpLxUlsNuhPYqx,https://api.spotify.com/v1/tracks/1bsz8S6OFpLxUlsNuhPYqx,https://api.spotify.com/v1/audio-analysis/1bsz8S6OFpLxUlsNuhPYqx,164920,4
38,1961-06-01,Tonight I Fell In Love,the tokens,5Je693k5EPOByKPmjPoFnv,0.614,0.752,5,-6.722,1,0.0291,0.537,0.0,0.0818,0.804,134.988,audio_features,5Je693k5EPOByKPmjPoFnv,spotify:track:5Je693k5EPOByKPmjPoFnv,https://api.spotify.com/v1/tracks/5Je693k5EPOByKPmjPoFnv,https://api.spotify.com/v1/audio-analysis/5Je693k5EPOByKPmjPoFnv,107827,4
39,1961-06-01,Just For Old Time's Sake,the mcguire sisters,2Oy8RjlzGSZuNtmnqTHQq2,0.444,0.386,11,-9.99,1,0.0291,0.913,0.0,0.828,0.338,123.929,audio_features,2Oy8RjlzGSZuNtmnqTHQq2,spotify:track:2Oy8RjlzGSZuNtmnqTHQq2,https://api.spotify.com/v1/tracks/2Oy8RjlzGSZuNtmnqTHQq2,https://api.spotify.com/v1/audio-analysis/2Oy8RjlzGSZuNtmnqTHQq2,169333,4
40,1961-06-01,Count Every Star,donnie the dreamers,6R8dZJ0hAurSStsFZf7EDF,0.393,0.358,0,-10.445,1,0.0308,0.845,2.09e-06,0.15,0.481,136.188,audio_features,6R8dZJ0hAurSStsFZf7EDF,spotify:track:6R8dZJ0hAurSStsFZf7EDF,https://api.spotify.com/v1/tracks/6R8dZJ0hAurSStsFZf7EDF,https://api.spotify.com/v1/audio-analysis/6R8dZJ0hAurSStsFZf7EDF,118960,4
41,1961-06-01,Every Beat Of My Heart,gladys knight the pips,75hgmQO2o2IUx0vgl0l54e,0.338,0.362,0,-13.103,1,0.0323,0.812,2.52e-05,0.229,0.425,173.985,audio_features,75hgmQO2o2IUx0vgl0l54e,spotify:track:75hgmQO2o2IUx0vgl0l54e,https://api.spotify.com/v1/tracks/75hgmQO2o2IUx0vgl0l54e,https://api.spotify.com/v1/audio-analysis/75hgmQO2o2IUx0vgl0l54e,114667,3
42,1961-06-01,Blue Moon,the marcels,0pnfT3OLqlnIvO0uMYgCfM,0.617,0.444,7,-10.133,1,0.0371,0.698,0.0,0.0999,0.913,127.699,audio_features,0pnfT3OLqlnIvO0uMYgCfM,spotify:track:0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM,133453,4
43,1961-06-01,Dance On Little Girl,paul anka,7hicCfvTRlRjkrHYim5Gp4,0.584,0.489,8,-10.49,1,0.03,0.427,0.0,0.156,0.896,132.891,audio_features,7hicCfvTRlRjkrHYim5Gp4,spotify:track:7hicCfvTRlRjkrHYim5Gp4,https://api.spotify.com/v1/tracks/7hicCfvTRlRjkrHYim5Gp4,https://api.spotify.com/v1/audio-analysis/7hicCfvTRlRjkrHYim5Gp4,113107,4
44,1961-06-01,Better Tell Him No,the starlets,5tscs7pvEkhPtZS2Bi1Q0p,0.413,0.628,8,-4.441,1,0.0522,0.739,0.0,0.608,0.865,87.096,audio_features,5tscs7pvEkhPtZS2Bi1Q0p,spotify:track:5tscs7pvEkhPtZS2Bi1Q0p,https://api.spotify.com/v1/tracks/5tscs7pvEkhPtZS2Bi1Q0p,https://api.spotify.com/v1/audio-analysis/5tscs7pvEkhPtZS2Bi1Q0p,153307,4
45,1961-06-01,The Wayward Wind,gogi grant,2VqsUEpRPvgiiBdsBuQrJz,0.528,0.263,11,-15.26,1,0.0357,0.656,2.59e-06,0.192,0.569,138.437,audio_features,2VqsUEpRPvgiiBdsBuQrJz,spotify:track:2VqsUEpRPvgiiBdsBuQrJz,https://api.spotify.com/v1/tracks/2VqsUEpRPvgiiBdsBuQrJz,https://api.spotify.com/v1/audio-analysis/2VqsUEpRPvgiiBdsBuQrJz,157280,3
46,1961-06-01,Buzz Buzz A-Diddle-It,freddy cannon,046Ob1UgXlcBBlJLmhfIpw,0.379,0.968,5,-5.489,0,0.213,0.445,9.44e-06,0.18,0.786,117.417,audio_features,046Ob1UgXlcBBlJLmhfIpw,spotify:track:046Ob1UgXlcBBlJLmhfIpw,https://api.spotify.com/v1/tracks/046Ob1UgXlcBBlJLmhfIpw,https://api.spotify.com/v1/audio-analysis/046Ob1UgXlcBBlJLmhfIpw,147880,4
47,1961-06-01,Bonanza,al caiola his orchestra,2TRW0hzjNvaZi9SMVIRTIX,0.465,0.56,0,-11.7,1,0.0345,0.813,0.126,0.11,0.884,125.631,audio_features,2TRW0hzjNvaZi9SMVIRTIX,spotify:track:2TRW0hzjNvaZi9SMVIRTIX,https://api.spotify.com/v1/tracks/2TRW0hzjNvaZi9SMVIRTIX,https://api.spotify.com/v1/audio-analysis/2TRW0hzjNvaZi9SMVIRTIX,140453,4
48,1961-06-01,But I Do,clarence henry,1a9EyBydOYhE7SGSodUIjP,0.662,0.535,10,-5.457,1,0.027,0.563,0.0,0.125,0.83,109.695,audio_features,1a9EyBydOYhE7SGSodUIjP,spotify:track:1a9EyBydOYhE7SGSodUIjP,https://api.spotify.com/v1/tracks/1a9EyBydOYhE7SGSodUIjP,https://api.spotify.com/v1/audio-analysis/1a9EyBydOYhE7SGSodUIjP,141200,4
49,1961-06-01,It Keeps Rainin',fats domino,0aflkSQaHnq3ZCaMoawMSu,0.81,0.671,5,-6.361,1,0.0374,0.41,9.77e-05,0.12,0.969,117.903,audio_features,0aflkSQaHnq3ZCaMoawMSu,spotify:track:0aflkSQaHnq3ZCaMoawMSu,https://api.spotify.com/v1/tracks/0aflkSQaHnq3ZCaMoawMSu,https://api.spotify.com/v1/audio-analysis/0aflkSQaHnq3ZCaMoawMSu,162716,4
50,1961-06-01,Heart And Soul,the cleftones,5XoYj1BbiLSzBjhPoMv09C,0.519,0.396,8,-8.751,1,0.0292,0.681,0.0,0.719,0.942,148.534,audio_features,5XoYj1BbiLSzBjhPoMv09C,spotify:track:5XoYj1BbiLSzBjhPoMv09C,https://api.spotify.com/v1/tracks/5XoYj1BbiLSzBjhPoMv09C,https://api.spotify.com/v1/audio-analysis/5XoYj1BbiLSzBjhPoMv09C,113640,4
51,1961-06-01,A Love Of My Own,carla thomas,5RmFLhiJu0U2m28BeFC8Jy,0.244,0.346,0,-8.741,1,0.0302,0.813,0.00171,0.313,0.435,185.453,audio_features,5RmFLhiJu0U2m28BeFC8Jy,spotify:track:5RmFLhiJu0U2m28BeFC8Jy,https://api.spotify.com/v1/tracks/5RmFLhiJu0U2m28BeFC8Jy,https://api.spotify.com/v1/audio-analysis/5RmFLhiJu0U2m28BeFC8Jy,152240,3
52,1961-06-01,Glory Of Love,the roommates,2f6s89LHeGIcX0ygUH9sT3,0.531,0.395,5,-7.991,1,0.0273,0.694,3.66e-06,0.0901,0.74,110.662,audio_features,2f6s89LHeGIcX0ygUH9sT3,spotify:track:2f6s89LHeGIcX0ygUH9sT3,https://api.spotify.com/v1/tracks/2f6s89LHeGIcX0ygUH9sT3,https://api.spotify.com/v1/audio-analysis/2f6s89LHeGIcX0ygUH9sT3,126693,3
53,1961-06-01,Tell Me Why,the belmonts,7mogqg1O2pjRnQ85E5phHt,0.341,0.572,5,-8.604,1,0.0359,0.762,2.38e-05,0.417,0.761,80.339,audio_features,7mogqg1O2pjRnQ85E5phHt,spotify:track:7mogqg1O2pjRnQ85E5phHt,https://api.spotify.com/v1/tracks/7mogqg1O2pjRnQ85E5phHt,https://api.spotify.com/v1/audio-analysis/7mogqg1O2pjRnQ85E5phHt,164141,4
54,1961-06-01,Temptation,the everly brothers,0jjPYKq66QDiu9Ydl3Gumq,0.299,0.569,2,-10.299,1,0.0384,0.412,6.35e-06,0.596,0.533,138.798,audio_features,0jjPYKq66QDiu9Ydl3Gumq,spotify:track:0jjPYKq66QDiu9Ydl3Gumq,https://api.spotify.com/v1/tracks/0jjPYKq66QDiu9Ydl3Gumq,https://api.spotify.com/v1/audio-analysis/0jjPYKq66QDiu9Ydl3Gumq,131733,4
55,1961-06-01,I Don't Mind,james brown the famous flames,4IAm7LWVzBLdMFHeLuJaR8,0.64,0.197,0,-17.445,1,0.032,0.885,0.000228,0.178,0.637,97.876,audio_features,4IAm7LWVzBLdMFHeLuJaR8,spotify:track:4IAm7LWVzBLdMFHeLuJaR8,https://api.spotify.com/v1/tracks/4IAm7LWVzBLdMFHeLuJaR8,https://api.spotify.com/v1/audio-analysis/4IAm7LWVzBLdMFHeLuJaR8,139107,4
56,1961-06-01,Big Big World,johnny burnette,4AbV3QiDq9ESX3f5IiouAO,0.543,0.291,4,-10.863,1,0.0288,0.811,0.0,0.11,0.608,112.103,audio_features,4AbV3QiDq9ESX3f5IiouAO,spotify:track:4AbV3QiDq9ESX3f5IiouAO,https://api.spotify.com/v1/tracks/4AbV3QiDq9ESX3f5IiouAO,https://api.spotify.com/v1/audio-analysis/4AbV3QiDq9ESX3f5IiouAO,143573,4
57,1961-06-01,(Dance The) Mess Around,chubby checker,58EirkLFB6O6wwRN9JowHB,0.511,0.694,10,-5.509,1,0.0479,0.381,0.0,0.195,0.826,146.559,audio_features,58EirkLFB6O6wwRN9JowHB,spotify:track:58EirkLFB6O6wwRN9JowHB,https://api.spotify.com/v1/tracks/58EirkLFB6O6wwRN9JowHB,https://api.spotify.com/v1/audio-analysis/58EirkLFB6O6wwRN9JowHB,132933,4
58,1961-06-01,In My Heart,the timetones,0DwrBte9lg5HYIVC8aJ9p1,0.532,0.597,0,-8.951,1,0.0389,0.835,0.0,0.242,0.964,95.461,audio_features,0DwrBte9lg5HYIVC8aJ9p1,spotify:track:0DwrBte9lg5HYIVC8aJ9p1,https://api.spotify.com/v1/tracks/0DwrBte9lg5HYIVC8aJ9p1,https://api.spotify.com/v1/audio-analysis/0DwrBte9lg5HYIVC8aJ9p1,151208,4
59,1961-06-01,My Kind Of Girl,matt monro,4otoz66kYmUhJckTRaQVtu,0.616,0.185,5,-14.1,1,0.0391,0.56,0.0,0.157,0.413,130.849,audio_features,4otoz66kYmUhJckTRaQVtu,spotify:track:4otoz66kYmUhJckTRaQVtu,https://api.spotify.com/v1/tracks/4otoz66kYmUhJckTRaQVtu,https://api.spotify.com/v1/audio-analysis/4otoz66kYmUhJckTRaQVtu,177600,4
