,Date,Song,Artist,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,1971-06-01,Here Comes The Sun,richie havens,0hhzJEusz6r7f0eL1Uc8kw,0.698,0.643,2,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22,audio_features,0hhzJEusz6r7f0eL1Uc8kw,spotify:track:0hhzJEusz6r7f0eL1Uc8kw,https://api.spotify.com/v1/tracks/0hhzJEusz6r7f0eL1Uc8kw,https://api.spotify.com/v1/audio-analysis/0hhzJEusz6r7f0eL1Uc8kw,254000,4
11,1971-06-01,Chick-A-Boom (Don't Ya Jes' Love It),daddy dewdrop,7JjuJmhlgOXYcsTP2MXZpC,0.781,0.732,0,-6.766,1,0.0505,0.0343,0.0,0.173,0.962,124.557,audio_features,7JjuJmhlgOXYcsTP2MXZpC,spotify:track:7JjuJmhlgOXYcsTP2MXZpC,https://api.spotify.com/v1/tracks/7JjuJmhlgOXYcsTP2MXZpC,https://api.spotify.com/v1/audio-analysis/7JjuJmhlgOXYcsTP2MXZpC,171533,4
12,1971-06-01,If,bread,1Fu3gq55GH3P6OF352rEIc,0.388,0.176,9,-16.952,1,0.0299,0.912,0.000336,0.0977,0.342,97.628,audio_features,1Fu3gq55GH3P6OF352rEIc,spotify:track:1Fu3gq55GH3P6OF352rEIc,https://api.spotify.com/v1/tracks/1Fu3gq55GH3P6OF352rEIc,https://api.spotify.com/v1/audio-analysis/1Fu3gq55GH3P6OF352rEIc,155773,4
13,1971-06-01,Love Her Madly,the doors,3MFFDRC4wTN9JNGtzXsZlN,0.565,0.587,4,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,audio_features,3MFFDRC4wTN9JNGtzXsZlN,spotify:track:3MFFDRC4wTN9JNGtzXsZlN,https://api.spotify.com/v1/tracks/3MFFDRC4wTN9JNGtzXsZlN,https://api.spotify.com/v1/audio-analysis/3MFFDRC4wTN9JNGtzXsZlN,198467,4
14,1971-06-01,Don't Knock My Love - Pt. 1,wilson pickett,1JkLbghZLWT1rRVsJANORc,0.731,0.518,7,-14.753,0,0.0293,0.445,0.0,0.0884,0.954,107.669,audio_features,1JkLbghZLWT1rRVsJANORc,spotify:track:1JkLbghZLWT1rRVsJANORc,https://api.spotify.com/v1/tracks/1JkLbghZLWT1rRVsJANORc,https://api.spotify.com/v1/audio-analysis/1JkLbghZLWT1rRVsJANORc,136293,4
15,1971-06-01,Nathan Jones,the supremes,2djxoTjKyb4JVGv19s9ZxW,0.522,0.701,5,-9.071,1,0.0372,0.307,0.044,0.39,0.925,157.257,audio_features,2djxoTjKyb4JVGv19s9ZxW,spotify:track:2djxoTjKyb4JVGv19s9ZxW,https://api.spotify.com/v1/tracks/2djxoTjKyb4JVGv19s9ZxW,https://api.spotify.com/v1/audio-analysis/2djxoTjKyb4JVGv19s9ZxW,181360,4
16,1971-06-01,Double Lovin',the osmonds,7GMK1rjXGueZQfafJVWcYM,0.568,0.543,1,-12.099,1,0.0489,0.659,2.36e-05,0.4,0.871,105.482,audio_features,7GMK1rjXGueZQfafJVWcYM,spotify:track:7GMK1rjXGueZQfafJVWcYM,https://api.spotify.com/v1/tracks/7GMK1rjXGueZQfafJVWcYM,https://api.spotify.com/v1/audio-analysis/7GMK1rjXGueZQfafJVWcYM,157467,4
17,1971-06-01,Right On The Tip Of My Tongue,brenda  the tabulations,0EocUlMbfRJlO1ieFjgZGB,0.503,0.62,0,-7.265,0,0.0364,0.22,2.29e-06,0.0778,0.736,156.243,audio_features,0EocUlMbfRJlO1ieFjgZGB,spotify:track:0EocUlMbfRJlO1ieFjgZGB,https://api.spotify.com/v1/tracks/0EocUlMbfRJlO1ieFjgZGB,https://api.spotify.com/v1/audio-analysis/0EocUlMbfRJlO1ieFjgZGB,199800,4
18,1971-06-01,Stay Awhile,the bells,7vNUGMKj2DSPqqGWYKE7fW,0.601,0.249,11,-17.667,1,0.0349,0.787,0.0428,0.0803,0.476,84.353,audio_features,7vNUGMKj2DSPqqGWYKE7fW,spotify:track:7vNUGMKj2DSPqqGWYKE7fW,https://api.spotify.com/v1/tracks/7vNUGMKj2DSPqqGWYKE7fW,https://api.spotify.com/v1/audio-analysis/7vNUGMKj2DSPqqGWYKE7fW,203013,4
19,1971-06-01,Indian Reservation (The Lament Of The Cherokee Reservation Indian),the raiders,3mDOHVY9MWZOTODSNF5GBj,0.639,0.385,2,-13.253,1,0.0759,0.284,0.00193,0.0873,0.209,131.714,audio_features,3mDOHVY9MWZOTODSNF5GBj,spotify:track:3mDOHVY9MWZOTODSNF5GBj,https://api.spotify.com/v1/tracks/3mDOHVY9MWZOTODSNF5GBj,https://api.spotify.com/v1/audio-analysis/3mDOHVY9MWZOTODSNF5GBj,171933,4
20,1971-06-01,(For God's Sake) Give More Power To The People,the chi-lites,0dVabf3Sm1uHODq1vz2Lts,0.665,0.552,6,-10.177,1,0.0307,0.493,0.0272,0.421,0.899,96.889,audio_features,0dVabf3Sm1uHODq1vz2Lts,spotify:track:0dVabf3Sm1uHODq1vz2Lts,https://api.spotify.com/v1/tracks/0dVabf3Sm1uHODq1vz2Lts,https://api.spotify.com/v1/audio-analysis/0dVabf3Sm1uHODq1vz2Lts,180133,4
21,1971-06-01,Woodstock,matthews' southern comfort,7IwFA0HPOBCoQT5qzP0jDN,0.595,0.34,7,-15.214,0,0.0332,0.787,0.179,0.104,0.79,119.859,audio_features,7IwFA0HPOBCoQT5qzP0jDN,spotify:track:7IwFA0HPOBCoQT5qzP0jDN,https://api.spotify.com/v1/tracks/7IwFA0HPOBCoQT5qzP0jDN,https://api.spotify.com/v1/audio-analysis/7IwFA0HPOBCoQT5qzP0jDN,269333,4
22,1971-06-01,"When You're Hot, You're Hot",jerry reed,6sykijVtS1m8vxLnkKXrJ5,0.788,0.832,4,-10.783,1,0.0981,0.354,0.0,0.1,0.91,101.045,audio_features,6sykijVtS1m8vxLnkKXrJ5,spotify:track:6sykijVtS1m8vxLnkKXrJ5,https://api.spotify.com/v1/tracks/6sykijVtS1m8vxLnkKXrJ5,https://api.spotify.com/v1/audio-analysis/6sykijVtS1m8vxLnkKXrJ5,139560,4
23,1971-06-01,The Drum,bobby sherman,4maPchQ4TAYJXgdbmW8QOS,0.412,0.648,2,-10.788,1,0.0678,0.851,3.2e-06,0.729,0.875,173.851,audio_features,4maPchQ4TAYJXgdbmW8QOS,spotify:track:4maPchQ4TAYJXgdbmW8QOS,https://api.spotify.com/v1/tracks/4maPchQ4TAYJXgdbmW8QOS,https://api.spotify.com/v1/audio-analysis/4maPchQ4TAYJXgdbmW8QOS,140000,4
24,1971-06-01,I Don't Know How To Love Him,yvonne elliman,4rOW8WaqozFCreCarbeOnI,0.408,0.417,2,-7.099,1,0.0269,0.259,1.1e-06,0.154,0.34,71.334,audio_features,4rOW8WaqozFCreCarbeOnI,spotify:track:4rOW8WaqozFCreCarbeOnI,https://api.spotify.com/v1/tracks/4rOW8WaqozFCreCarbeOnI,https://api.spotify.com/v1/audio-analysis/4rOW8WaqozFCreCarbeOnI,220698,4
25,1971-06-01,Timothy,the buoys,0oWaOtPDTqXlBMkOCCEt5E,0.543,0.787,9,-9.734,0,0.0331,0.196,4.17e-05,0.0804,0.967,139.285,audio_features,0oWaOtPDTqXlBMkOCCEt5E,spotify:track:0oWaOtPDTqXlBMkOCCEt5E,https://api.spotify.com/v1/tracks/0oWaOtPDTqXlBMkOCCEt5E,https://api.spotify.com/v1/audio-analysis/0oWaOtPDTqXlBMkOCCEt5E,165576,4
26,1971-06-01,I Love You For All Seasons,the fuzz,03DQO1cC5RzTWRxJLzJCgy,0.477,0.464,7,-10.818,0,0.0272,0.567,0.0,0.487,0.689,77.917,audio_features,03DQO1cC5RzTWRxJLzJCgy,spotify:track:03DQO1cC5RzTWRxJLzJCgy,https://api.spotify.com/v1/tracks/03DQO1cC5RzTWRxJLzJCgy,https://api.spotify.com/v1/audio-analysis/03DQO1cC5RzTWRxJLzJCgy,184635,4
27,1971-06-01,That's The Way I've Always Heard It Should Be,carly simon,4jkn5PRfAJoKfXF0OPL7n7,0.4,0.0897,0,-19.012,1,0.0288,0.938,0.000521,0.0847,0.24,70.387,audio_features,4jkn5PRfAJoKfXF0OPL7n7,spotify:track:4jkn5PRfAJoKfXF0OPL7n7,https://api.spotify.com/v1/tracks/4jkn5PRfAJoKfXF0OPL7n7,https://api.spotify.com/v1/audio-analysis/4jkn5PRfAJoKfXF0OPL7n7,258133,4
28,1971-06-01,Lowdown,chicago,7A1OuimVmNTPpOkKfBnDwd,0.363,0.777,9,-6.41,1,0.0895,0.0811,0.041,0.24,0.593,185.215,audio_features,7A1OuimVmNTPpOkKfBnDwd,spotify:track:7A1OuimVmNTPpOkKfBnDwd,https://api.spotify.com/v1/tracks/7A1OuimVmNTPpOkKfBnDwd,https://api.spotify.com/v1/audio-analysis/7A1OuimVmNTPpOkKfBnDwd,215093,4
29,1971-06-01,I Don't Blame You At All,smokey robinson  the miracles,3393zOPzr5FrrZWdSnAHQF,0.832,0.487,1,-11.182,1,0.0657,0.119,0.0,0.0379,0.897,124.407,audio_features,3393zOPzr5FrrZWdSnAHQF,spotify:track:3393zOPzr5FrrZWdSnAHQF,https://api.spotify.com/v1/tracks/3393zOPzr5FrrZWdSnAHQF,https://api.spotify.com/v1/audio-analysis/3393zOPzr5FrrZWdSnAHQF,192667,4
30,1971-06-01,Reach Out I'll Be There,diana ross,0Uoy6VBK6vAVVkClwq4a8w,0.345,0.589,4,-8.672,0,0.0967,0.687,0.000654,0.0807,0.658,167.528,audio_features,0Uoy6VBK6vAVVkClwq4a8w,spotify:track:0Uoy6VBK6vAVVkClwq4a8w,https://api.spotify.com/v1/tracks/0Uoy6VBK6vAVVkClwq4a8w,https://api.spotify.com/v1/audio-analysis/0Uoy6VBK6vAVVkClwq4a8w,334973,4
31,1971-06-01,Me And My Arrow,nilsson,5KjRITicSHJM88w3U9LwLM,0.798,0.511,10,-14.078,1,0.034,0.658,0.00285,0.142,0.962,91.568,audio_features,5KjRITicSHJM88w3U9LwLM,spotify:track:5KjRITicSHJM88w3U9LwLM,https://api.spotify.com/v1/tracks/5KjRITicSHJM88w3U9LwLM,https://api.spotify.com/v1/audio-analysis/5KjRITicSHJM88w3U9LwLM,125667,4
32,1971-06-01,Cry Baby,janis joplin,3L60Vu9qmY6fg2QroRIxgi,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308,audio_features,3L60Vu9qmY6fg2QroRIxgi,spotify:track:3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/tracks/3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/audio-analysis/3L60Vu9qmY6fg2QroRIxgi,238600,3
33,1971-06-01,Never Can Say Goodbye,isaac hayes,7huWsflUViqN7KktlH8wc5,0.437,0.495,7,-14.07,0,0.0472,0.802,2.32e-05,0.377,0.694,140.519,audio_features,7huWsflUViqN7KktlH8wc5,spotify:track:7huWsflUViqN7KktlH8wc5,https://api.spotify.com/v1/tracks/7huWsflUViqN7KktlH8wc5,https://api.spotify.com/v1/audio-analysis/7huWsflUViqN7KktlH8wc5,309648,4
34,1971-06-01,I Won't Mention It Again,ray price,4xvJG7VkLonGWW9cEYQ7yC,0.352,0.183,5,-16.143,1,0.0278,0.624,0.000254,0.136,0.51,80.517,audio_features,4xvJG7VkLonGWW9cEYQ7yC,spotify:track:4xvJG7VkLonGWW9cEYQ7yC,https://api.spotify.com/v1/tracks/4xvJG7VkLonGWW9cEYQ7yC,https://api.spotify.com/v1/audio-analysis/4xvJG7VkLonGWW9cEYQ7yC,220240,4
35,1971-06-01,Don't Pull Your Love,"hamilton, joe frank  reynolds",7tJsTykoo4Jk5JguHTx9W7,0.618,0.833,7,-4.007,1,0.0338,0.618,0.0,0.299,0.896,100.29,audio_features,7tJsTykoo4Jk5JguHTx9W7,spotify:track:7tJsTykoo4Jk5JguHTx9W7,https://api.spotify.com/v1/tracks/7tJsTykoo4Jk5JguHTx9W7,https://api.spotify.com/v1/audio-analysis/7tJsTykoo4Jk5JguHTx9W7,163040,4
36,1971-06-01,I Cried,james brown,2jH0hsKtB5SayYxPoqKric,0.692,0.137,9,-15.249,0,0.0396,0.781,0.00787,0.201,0.518,96.762,audio_features,2jH0hsKtB5SayYxPoqKric,spotify:track:2jH0hsKtB5SayYxPoqKric,https://api.spotify.com/v1/tracks/2jH0hsKtB5SayYxPoqKric,https://api.spotify.com/v1/audio-analysis/2jH0hsKtB5SayYxPoqKric,161600,3
37,1971-06-01,Light Sings,the 5th dimension,6EECh4DCuk1tVno8dzdoCk,0.459,0.549,5,-11.239,1,0.0296,0.21,0.0,0.618,0.769,147.807,audio_features,6EECh4DCuk1tVno8dzdoCk,spotify:track:6EECh4DCuk1tVno8dzdoCk,https://api.spotify.com/v1/tracks/6EECh4DCuk1tVno8dzdoCk,https://api.spotify.com/v1/audio-analysis/6EECh4DCuk1tVno8dzdoCk,210227,4
38,1971-06-01,Ajax Liquor Store,hudson landry,50i7iJSGaM1aOb2ZZd1iCD,0.725,0.396,10,-13.202,1,0.913,0.941,0.0,0.873,0.822,64.568,audio_features,50i7iJSGaM1aOb2ZZd1iCD,spotify:track:50i7iJSGaM1aOb2ZZd1iCD,https://api.spotify.com/v1/tracks/50i7iJSGaM1aOb2ZZd1iCD,https://api.spotify.com/v1/audio-analysis/50i7iJSGaM1aOb2ZZd1iCD,174827,4
39,1971-06-01,L.A. International Airport,susan raye,3ep2JeuUdSlMm8JfwKbY15,0.622,0.568,10,-9.785,1,0.0393,0.802,0.0,0.221,0.848,109.097,audio_features,3ep2JeuUdSlMm8JfwKbY15,spotify:track:3ep2JeuUdSlMm8JfwKbY15,https://api.spotify.com/v1/tracks/3ep2JeuUdSlMm8JfwKbY15,https://api.spotify.com/v1/audio-analysis/3ep2JeuUdSlMm8JfwKbY15,171000,4
40,1971-06-01,House At Pooh Corner,nitty gritty dirt band,0sfAbbwNm9EWpOXItNrogm,0.593,0.761,4,-5.964,1,0.029,0.644,0.0,0.134,0.897,100.868,audio_features,0sfAbbwNm9EWpOXItNrogm,spotify:track:0sfAbbwNm9EWpOXItNrogm,https://api.spotify.com/v1/tracks/0sfAbbwNm9EWpOXItNrogm,https://api.spotify.com/v1/audio-analysis/0sfAbbwNm9EWpOXItNrogm,159249,4
41,1971-06-01,Spinning Around (I Must Be Falling In Love),the main ingredient,49kkNN03AYUNvUzzzv7WSK,0.235,0.379,2,-12.922,1,0.0291,0.856,0.0188,0.44,0.469,140.391,audio_features,49kkNN03AYUNvUzzzv7WSK,spotify:track:49kkNN03AYUNvUzzzv7WSK,https://api.spotify.com/v1/tracks/49kkNN03AYUNvUzzzv7WSK,https://api.spotify.com/v1/audio-analysis/49kkNN03AYUNvUzzzv7WSK,193080,4
42,1971-06-01,Here Comes That Rainy Day Feeling Again,the fortunes,1Nre9NRh8OCEAyHsdr5CZe,0.754,0.708,5,-8.119,1,0.0585,0.351,0.0,0.0938,0.804,120.895,audio_features,1Nre9NRh8OCEAyHsdr5CZe,spotify:track:1Nre9NRh8OCEAyHsdr5CZe,https://api.spotify.com/v1/tracks/1Nre9NRh8OCEAyHsdr5CZe,https://api.spotify.com/v1/audio-analysis/1Nre9NRh8OCEAyHsdr5CZe,172160,4
43,1971-06-01,Melting Pot,booker t  the mg's,6EjWezCHHgaqxpQYhLSlP7,0.599,0.508,9,-15.301,0,0.0489,0.00205,0.725,0.0967,0.843,115.773,audio_features,6EjWezCHHgaqxpQYhLSlP7,spotify:track:6EjWezCHHgaqxpQYhLSlP7,https://api.spotify.com/v1/tracks/6EjWezCHHgaqxpQYhLSlP7,https://api.spotify.com/v1/audio-analysis/6EjWezCHHgaqxpQYhLSlP7,494800,4
44,1971-06-01,Tarkio Road,brewer shipley,2QnTjOsDZmHVEsSfWdqXKS,0.556,0.802,11,-8.368,0,0.0281,0.061,0.000229,0.246,0.916,131.001,audio_features,2QnTjOsDZmHVEsSfWdqXKS,spotify:track:2QnTjOsDZmHVEsSfWdqXKS,https://api.spotify.com/v1/tracks/2QnTjOsDZmHVEsSfWdqXKS,https://api.spotify.com/v1/audio-analysis/2QnTjOsDZmHVEsSfWdqXKS,272680,4
45,1971-06-01,"Take Me Home, Country Roads",john denver,39q7xibBdRboeMKUbZEB6g,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,audio_features,39q7xibBdRboeMKUbZEB6g,spotify:track:39q7xibBdRboeMKUbZEB6g,https://api.spotify.com/v1/tracks/39q7xibBdRboeMKUbZEB6g,https://api.spotify.com/v1/audio-analysis/39q7xibBdRboeMKUbZEB6g,197813,4
46,1971-06-01,Mr. Big Stuff,jean knight,2Bls0igCm79XQQ95IoUbhq,0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4
47,1971-06-01,Ooh Poo Pah Doo,ike  tina turner,3H2UAPCfEDMgfTNgOjeASn,0.685,0.488,8,-11.209,1,0.0594,0.496,0.255,0.0884,0.454,101.958,audio_features,3H2UAPCfEDMgfTNgOjeASn,spotify:track:3H2UAPCfEDMgfTNgOjeASn,https://api.spotify.com/v1/tracks/3H2UAPCfEDMgfTNgOjeASn,https://api.spotify.com/v1/audio-analysis/3H2UAPCfEDMgfTNgOjeASn,216600,4
48,1971-06-01,Bring The Boys Home,freda payne,5R84QoGVQuD4dP8Xyh0rtQ,0.814,0.452,11,-12.477,0,0.0305,0.0292,2.99e-05,0.0989,0.738,104.093,audio_features,5R84QoGVQuD4dP8Xyh0rtQ,spotify:track:5R84QoGVQuD4dP8Xyh0rtQ,https://api.spotify.com/v1/tracks/5R84QoGVQuD4dP8Xyh0rtQ,https://api.spotify.com/v1/audio-analysis/5R84QoGVQuD4dP8Xyh0rtQ,284627,4
49,1971-06-01,Brownsville,joy of cooking,7dTVj1HUi8DN4QiukZLv82,0.799,0.583,0,-17.629,1,0.0437,0.554,0.21,0.0792,0.909,132.249,audio_features,7dTVj1HUi8DN4QiukZLv82,spotify:track:7dTVj1HUi8DN4QiukZLv82,https://api.spotify.com/v1/tracks/7dTVj1HUi8DN4QiukZLv82,https://api.spotify.com/v1/audio-analysis/7dTVj1HUi8DN4QiukZLv82,354653,4
50,1971-06-01,Help Me Make It Through The Night,joe simon,6VrReLJhEpbczYUsoM7WlN,0.458,0.732,7,-10.371,1,0.055,0.559,0.00139,0.18,0.811,171.064,audio_features,6VrReLJhEpbczYUsoM7WlN,spotify:track:6VrReLJhEpbczYUsoM7WlN,https://api.spotify.com/v1/tracks/6VrReLJhEpbczYUsoM7WlN,https://api.spotify.com/v1/audio-analysis/6VrReLJhEpbczYUsoM7WlN,163667,4
51,1971-06-01,You're My Man,lynn anderson,0Sjpfl17WfIG8sBe1iFRge,0.682,0.439,3,-12.08,1,0.0347,0.22,0.0,0.29,0.936,133.779,audio_features,0Sjpfl17WfIG8sBe1iFRge,spotify:track:0Sjpfl17WfIG8sBe1iFRge,https://api.spotify.com/v1/tracks/0Sjpfl17WfIG8sBe1iFRge,https://api.spotify.com/v1/audio-analysis/0Sjpfl17WfIG8sBe1iFRge,174107,4
52,1971-06-01,Hot Love,t rex,7EZw2AXVKWSNq5n7cw94RF,0.553,0.533,11,-9.562,0,0.047,0.116,0.324,0.0944,0.514,131.079,audio_features,7EZw2AXVKWSNq5n7cw94RF,spotify:track:7EZw2AXVKWSNq5n7cw94RF,https://api.spotify.com/v1/tracks/7EZw2AXVKWSNq5n7cw94RF,https://api.spotify.com/v1/audio-analysis/7EZw2AXVKWSNq5n7cw94RF,298093,4
53,1971-06-01,Your Love (Means Everything to Me),charles wright the watts 103rd street rhythm band,0eIYlOvCzUyaHLlVaEFslA,0.896,0.512,0,-9.005,1,0.0559,0.0768,2.32e-06,0.132,0.942,94.241,audio_features,0eIYlOvCzUyaHLlVaEFslA,spotify:track:0eIYlOvCzUyaHLlVaEFslA,https://api.spotify.com/v1/tracks/0eIYlOvCzUyaHLlVaEFslA,https://api.spotify.com/v1/audio-analysis/0eIYlOvCzUyaHLlVaEFslA,183933,4
54,1971-06-01,Wholesale Love,buddy miles,09BND3I7P7WWC1Nax98P7G,0.606,0.583,0,-9.062,1,0.0292,0.0402,0.0,0.554,0.843,116.408,audio_features,09BND3I7P7WWC1Nax98P7G,spotify:track:09BND3I7P7WWC1Nax98P7G,https://api.spotify.com/v1/tracks/09BND3I7P7WWC1Nax98P7G,https://api.spotify.com/v1/audio-analysis/09BND3I7P7WWC1Nax98P7G,159600,4
55,1971-06-01,Get It On,chase,006yvCdaWUS79qp2Ip3Hdl,0.409,0.902,5,-5.714,1,0.1,0.487,0.00358,0.035,0.728,135.797,audio_features,006yvCdaWUS79qp2Ip3Hdl,spotify:track:006yvCdaWUS79qp2Ip3Hdl,https://api.spotify.com/v1/tracks/006yvCdaWUS79qp2Ip3Hdl,https://api.spotify.com/v1/audio-analysis/006yvCdaWUS79qp2Ip3Hdl,179147,4
56,1971-06-01,Sooner Or Later,the grass roots,3LTinH60rltyAZiMmHF7JH,0.668,0.827,0,-7.499,1,0.0338,0.3,7.34e-05,0.0865,0.966,126.284,audio_features,3LTinH60rltyAZiMmHF7JH,spotify:track:3LTinH60rltyAZiMmHF7JH,https://api.spotify.com/v1/tracks/3LTinH60rltyAZiMmHF7JH,https://api.spotify.com/v1/audio-analysis/3LTinH60rltyAZiMmHF7JH,160480,4
57,1971-06-01,Chicago,graham nash,4wBi9ogKThsbFUvVJxjhK2,0.662,0.332,9,-11.939,0,0.0306,0.286,0.0,0.142,0.638,82.28,audio_features,4wBi9ogKThsbFUvVJxjhK2,spotify:track:4wBi9ogKThsbFUvVJxjhK2,https://api.spotify.com/v1/tracks/4wBi9ogKThsbFUvVJxjhK2,https://api.spotify.com/v1/audio-analysis/4wBi9ogKThsbFUvVJxjhK2,171440,4
58,1971-06-01,You've Got A Friend,james taylor,6zV8IpLvw0tkRSVCFQJB1y,0.689,0.2,9,-18.634,1,0.0309,0.795,0.0327,0.0893,0.478,91.787,audio_features,6zV8IpLvw0tkRSVCFQJB1y,spotify:track:6zV8IpLvw0tkRSVCFQJB1y,https://api.spotify.com/v1/tracks/6zV8IpLvw0tkRSVCFQJB1y,https://api.spotify.com/v1/audio-analysis/6zV8IpLvw0tkRSVCFQJB1y,268867,4
